"gene_name","ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name","exons.exon_rank"
"Chuk",0,6,"ENSMUST00000146861","19",44100150,44100219,70,"-","ENSMUSE00001227454","Chuk",4
"Chuk",0,6,"ENSMUST00000146861","19",44098585,44098673,89,"-","ENSMUSE00001234320","Chuk",5
"Chuk",0,6,"ENSMUST00000146861","19",44097442,44097531,90,"-","ENSMUSE00001216689","Chuk",6
"Chuk",0,6,"ENSMUST00000146861","19",44097197,44097327,131,"-","ENSMUSE00000798741","Chuk",7
"Chuk",0,7,"ENSMUST00000147423","19",44107288,44107469,182,"-","ENSMUSE00000723119","Chuk",1
"Chuk",0,7,"ENSMUST00000147423","19",44103658,44103752,95,"-","ENSMUSE00001267532","Chuk",2
"Chuk",0,7,"ENSMUST00000147423","19",44101737,44101851,115,"-","ENSMUSE00001295824","Chuk",3
"Chuk",0,7,"ENSMUST00000147423","19",44100150,44100219,70,"-","ENSMUSE00001227454","Chuk",4
"Chuk",0,7,"ENSMUST00000147423","19",44098585,44098673,89,"-","ENSMUSE00001234320","Chuk",5
"Chuk",0,7,"ENSMUST00000147423","19",44097442,44097531,90,"-","ENSMUSE00001216689","Chuk",6
"Chuk",0,7,"ENSMUST00000147423","19",44097203,44097327,125,"-","ENSMUSE00001297811","Chuk",7
"Chuk",0,7,"ENSMUST00000147423","19",44096909,44097016,108,"-","ENSMUSE00001217692","Chuk",8
"Chuk",0,7,"ENSMUST00000147423","19",44096224,44096359,136,"-","ENSMUSE00001213055","Chuk",9
"Chuk",0,7,"ENSMUST00000147423","19",44090933,44091127,195,"-","ENSMUSE00001250202","Chuk",10
"Chuk",0,7,"ENSMUST00000147423","19",44088675,44088777,103,"-","ENSMUSE00001259233","Chuk",11
"Chuk",0,7,"ENSMUST00000147423","19",44087916,44088039,124,"-","ENSMUSE00001269304","Chuk",12
"Chuk",0,7,"ENSMUST00000147423","19",44086908,44087059,152,"-","ENSMUSE00001295490","Chuk",13
"Chuk",0,7,"ENSMUST00000147423","19",44084417,44084478,62,"-","ENSMUSE00001244367","Chuk",14
"Chuk",0,7,"ENSMUST00000147423","19",44082586,44082695,110,"-","ENSMUSE00001289439","Chuk",15
"Chuk",0,7,"ENSMUST00000147423","19",44081415,44081995,581,"-","ENSMUSE00000745857","Chuk",16
"Chuk",0,8,"ENSMUST00000149091","19",44075431,44075904,474,"-","ENSMUSE00000808543","Chuk",1
"Chuk",0,8,"ENSMUST00000149091","19",44074373,44074540,168,"-","ENSMUSE00000833912","Chuk",2
"Eda",0,1,"ENSMUST00000071453","X",99975781,99976176,396,"+","ENSMUSE00000500494","Eda",1
"Eda",0,1,"ENSMUST00000071453","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,1,"ENSMUST00000071453","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",3
"Eda",0,1,"ENSMUST00000071453","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",4
"Eda",0,1,"ENSMUST00000071453","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",5
"Eda",0,1,"ENSMUST00000071453","X",100395019,100395149,131,"+","ENSMUSE00000519185","Eda",6
"Eda",0,1,"ENSMUST00000071453","X",100396905,100397156,252,"+","ENSMUSE00000491006","Eda",7
"Eda",0,2,"ENSMUST00000113775","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,2,"ENSMUST00000113775","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,2,"ENSMUST00000113775","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,2,"ENSMUST00000113775","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,2,"ENSMUST00000113775","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,2,"ENSMUST00000113775","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,2,"ENSMUST00000113775","X",100395019,100395143,125,"+","ENSMUSE00000696948","Eda",7
"Eda",0,2,"ENSMUST00000113775","X",100395675,100395813,139,"+","ENSMUSE00000696943","Eda",8
"Eda",0,2,"ENSMUST00000113775","X",100396905,100400760,3856,"+","ENSMUSE00001261728","Eda",9
"Eda",0,3,"ENSMUST00000113776","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,3,"ENSMUST00000113776","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,3,"ENSMUST00000113776","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,3,"ENSMUST00000113776","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,3,"ENSMUST00000113776","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,3,"ENSMUST00000113776","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,3,"ENSMUST00000113776","X",100395019,100395143,125,"+","ENSMUSE00000696948","Eda",7
"Eda",0,3,"ENSMUST00000113776","X",100395675,100395830,156,"+","ENSMUSE00000696946","Eda",8
"Eda",0,3,"ENSMUST00000113776","X",100396905,100400760,3856,"+","ENSMUSE00001261728","Eda",9
"Eda",0,4,"ENSMUST00000113777","X",99975781,99976176,396,"+","ENSMUSE00000500494","Eda",1
"Eda",0,4,"ENSMUST00000113777","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,4,"ENSMUST00000113777","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,4,"ENSMUST00000113777","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,4,"ENSMUST00000113777","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,4,"ENSMUST00000113777","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,4,"ENSMUST00000113777","X",100395019,100395143,125,"+","ENSMUSE00000696948","Eda",7
"Eda",0,4,"ENSMUST00000113777","X",100395675,100395812,138,"+","ENSMUSE00000696947","Eda",8
"Eda",0,5,"ENSMUST00000113778","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,5,"ENSMUST00000113778","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,5,"ENSMUST00000113778","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,5,"ENSMUST00000113778","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,5,"ENSMUST00000113778","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,5,"ENSMUST00000113778","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,5,"ENSMUST00000113778","X",100395028,100395143,116,"+","ENSMUSE00000696953","Eda",7
"Eda",0,5,"ENSMUST00000113778","X",100396905,100400762,3858,"+","ENSMUSE00000696950","Eda",8
"Eda",0,6,"ENSMUST00000113779","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,6,"ENSMUST00000113779","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,6,"ENSMUST00000113779","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,6,"ENSMUST00000113779","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,6,"ENSMUST00000113779","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,6,"ENSMUST00000113779","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,6,"ENSMUST00000113779","X",100395019,100395149,131,"+","ENSMUSE00000519185","Eda",7
"Eda",0,6,"ENSMUST00000113779","X",100396905,100400760,3856,"+","ENSMUSE00001233118","Eda",8
"Eda",0,7,"ENSMUST00000113780","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,7,"ENSMUST00000113780","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,7,"ENSMUST00000113780","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda",3
"Eda",0,7,"ENSMUST00000113780","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",4
"Eda",0,7,"ENSMUST00000113780","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",5
"Eda",0,7,"ENSMUST00000113780","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",6
"Eda",0,7,"ENSMUST00000113780","X",100395019,100395107,89,"+","ENSMUSE00000696952","Eda",7
"Eda",0,7,"ENSMUST00000113780","X",100396905,100400762,3858,"+","ENSMUSE00000696950","Eda",8
"Eda",0,8,"ENSMUST00000113781","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda",1
"Eda",0,8,"ENSMUST00000113781","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda",2
"Eda",0,8,"ENSMUST00000113781","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",3
"Eda",0,8,"ENSMUST00000113781","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",4
"Eda",0,8,"ENSMUST00000113781","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",5
"Eda",0,8,"ENSMUST00000113781","X",100395028,100395143,116,"+","ENSMUSE00000696953","Eda",6
"Eda",0,8,"ENSMUST00000113781","X",100396905,100400759,3855,"+","ENSMUSE00000696955","Eda",7
"Eda",0,9,"ENSMUST00000113783","X",99975606,99976173,568,"+","ENSMUSE00000696957","Eda",1
"Eda",0,9,"ENSMUST00000113783","X",100309991,100310099,109,"+","ENSMUSE00000696956","Eda",2
"Eda",0,9,"ENSMUST00000113783","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda",3
"Eda",0,9,"ENSMUST00000113783","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda",4
"Eda",0,9,"ENSMUST00000113783","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda",5
"Eda",0,9,"ENSMUST00000113783","X",100395019,100395149,131,"+","ENSMUSE00000519185","Eda",6
"Eda",0,9,"ENSMUST00000113783","X",100396905,100400759,3855,"+","ENSMUSE00000696955","Eda",7
"Eda",0,10,"ENSMUST00000123547","X",100387255,100387372,118,"+","ENSMUSE00000770036","Eda",1
"Eda",0,10,"ENSMUST00000123547","X",100389702,100389881,180,"+","ENSMUSE00001229777","Eda",2
"Eda",0,10,"ENSMUST00000123547","X",100391341,100391375,35,"+","ENSMUSE00001216997","Eda",3
"Eda",0,10,"ENSMUST00000123547","X",100392333,100392384,52,"+","ENSMUSE00001228368","Eda",4
"Eda",0,10,"ENSMUST00000123547","X",100395019,100395036,18,"+","ENSMUSE00001074855","Eda",5
"Eda",0,11,"ENSMUST00000134582","X",99975606,99976176,571,"+","ENSMUSE00001285822","Eda",1
"Eda",0,11,"ENSMUST00000134582","X",100309994,100311299,1306,"+","ENSMUSE00000822658","Eda",2
"Eda",0,12,"ENSMUST00000145063","X",100385143,100385259,117,"+","ENSMUSE00000729816","Eda",1
"Eda",0,12,"ENSMUST00000145063","X",100389702,100389881,180,"+","ENSMUSE00001229777","Eda",2
"Eda",0,12,"ENSMUST00000145063","X",100391341,100391375,35,"+","ENSMUSE00001216997","Eda",3
"Eda",0,12,"ENSMUST00000145063","X",100392333,100392384,52,"+","ENSMUSE00001228368","Eda",4
"Eda",0,12,"ENSMUST00000145063","X",100394165,100394438,274,"+","ENSMUSE00000769931","Eda",5
"Edar",0,1,"ENSMUST00000003312","10",58675456,58675654,199,"-","ENSMUSE00000477044","Edar",1
"Edar",0,1,"ENSMUST00000003312","10",58630064,58630132,69,"-","ENSMUSE00000291852","Edar",2
"Edar",0,1,"ENSMUST00000003312","10",58629366,58629488,123,"-","ENSMUSE00000099106","Edar",3
"Edar",0,1,"ENSMUST00000003312","10",58628460,58628641,182,"-","ENSMUSE00000099105","Edar",4
"Edar",0,1,"ENSMUST00000003312","10",58621313,58621398,86,"-","ENSMUSE00000099109","Edar",5
"Edar",0,1,"ENSMUST00000003312","10",58611957,58612043,87,"-","ENSMUSE00000099107","Edar",6
"Edar",0,1,"ENSMUST00000003312","10",58610447,58610572,126,"-","ENSMUSE00000291824","Edar",7
"Edar",0,1,"ENSMUST00000003312","10",58610274,58610348,75,"-","ENSMUSE00000099114","Edar",8
"Edar",0,1,"ENSMUST00000003312","10",58609938,58610010,73,"-","ENSMUSE00000099112","Edar",9
"Edar",0,1,"ENSMUST00000003312","10",58607340,58607499,160,"-","ENSMUSE00000099111","Edar",10
"Edar",0,1,"ENSMUST00000003312","10",58606045,58606105,61,"-","ENSMUSE00000099113","Edar",11
"Edar",0,1,"ENSMUST00000003312","10",58600789,58603184,2396,"-","ENSMUSE00000291789","Edar",12
"Edaradd",0,1,"ENSMUST00000179308","13",12519918,12520450,533,"-","ENSMUSE00000571849","Edaradd",1
"Edaradd",0,1,"ENSMUST00000179308","13",12508368,12508426,59,"-","ENSMUSE00000296645","Edaradd",2
"Edaradd",0,1,"ENSMUST00000179308","13",12507281,12507320,40,"-","ENSMUSE00000296640","Edaradd",3
"Edaradd",0,1,"ENSMUST00000179308","13",12500551,12500609,59,"-","ENSMUSE00000296629","Edaradd",4
"Edaradd",0,1,"ENSMUST00000179308","13",12483600,12483645,46,"-","ENSMUSE00000354844","Edaradd",5
"Edaradd",0,1,"ENSMUST00000179308","13",12471209,12478574,7366,"-","ENSMUSE00001024508","Edaradd",6
"Evc",0,1,"ENSMUST00000031005","5",37336635,37336894,260,"-","ENSMUSE00000728458","Evc",1
"Evc",0,1,"ENSMUST00000031005","5",37332892,37333017,126,"-","ENSMUSE00001206956","Evc",2
"Evc",0,1,"ENSMUST00000031005","5",37328462,37328545,84,"-","ENSMUSE00001261793","Evc",3
"Evc",0,1,"ENSMUST00000031005","5",37326338,37326585,248,"-","ENSMUSE00001297662","Evc",4
"Evc",0,1,"ENSMUST00000031005","5",37324837,37324921,85,"-","ENSMUSE00001221788","Evc",5
"Evc",0,1,"ENSMUST00000031005","5",37323699,37323797,99,"-","ENSMUSE00001308665","Evc",6
"Evc",0,1,"ENSMUST00000031005","5",37322050,37322187,138,"-","ENSMUSE00001290441","Evc",7
"Evc",0,1,"ENSMUST00000031005","5",37320236,37320394,159,"-","ENSMUSE00000185821","Evc",8
"Evc",0,1,"ENSMUST00000031005","5",37318889,37319105,217,"-","ENSMUSE00000185831","Evc",9
"Evc",0,1,"ENSMUST00000031005","5",37318163,37318311,149,"-","ENSMUSE00000185829","Evc",10
"Evc",0,1,"ENSMUST00000031005","5",37316325,37316423,99,"-","ENSMUSE00001302333","Evc",11
"Evc",0,1,"ENSMUST00000031005","5",37314359,37314571,213,"-","ENSMUSE00000185823","Evc",12
"Evc",0,1,"ENSMUST00000031005","5",37313429,37313538,110,"-","ENSMUSE00000185827","Evc",13
"Evc",0,1,"ENSMUST00000031005","5",37311532,37311742,211,"-","ENSMUSE00000185819","Evc",14
"Evc",0,1,"ENSMUST00000031005","5",37310161,37310367,207,"-","ENSMUSE00001242818","Evc",15
"Evc",0,1,"ENSMUST00000031005","5",37309032,37309176,145,"-","ENSMUSE00001246888","Evc",16
"Evc",0,1,"ENSMUST00000031005","5",37307213,37307324,112,"-","ENSMUSE00001287084","Evc",17
"Evc",0,1,"ENSMUST00000031005","5",37303185,37303311,127,"-","ENSMUSE00001275735","Evc",18
"Evc",0,1,"ENSMUST00000031005","5",37301558,37301651,94,"-","ENSMUSE00001240126","Evc",19
"Evc",0,1,"ENSMUST00000031005","5",37300812,37300923,112,"-","ENSMUSE00001286904","Evc",20
"Evc",0,1,"ENSMUST00000031005","5",37299171,37300500,1330,"-","ENSMUSE00000384593","Evc",21
"Evc",0,2,"ENSMUST00000114148","5",37336635,37336866,232,"-","ENSMUSE00000698292","Evc",1
"Evc",0,2,"ENSMUST00000114148","5",37332892,37333017,126,"-","ENSMUSE00001206956","Evc",2
"Evc",0,2,"ENSMUST00000114148","5",37328462,37328545,84,"-","ENSMUSE00001261793","Evc",3
"Evc",0,2,"ENSMUST00000114148","5",37326338,37326585,248,"-","ENSMUSE00001297662","Evc",4
"Evc",0,2,"ENSMUST00000114148","5",37324837,37324921,85,"-","ENSMUSE00001221788","Evc",5
"Evc",0,2,"ENSMUST00000114148","5",37323699,37323797,99,"-","ENSMUSE00001308665","Evc",6
"Evc",0,2,"ENSMUST00000114148","5",37322050,37322187,138,"-","ENSMUSE00001290441","Evc",7
"Evc",0,2,"ENSMUST00000114148","5",37320236,37320394,159,"-","ENSMUSE00000185821","Evc",8
"Evc",0,2,"ENSMUST00000114148","5",37318889,37319105,217,"-","ENSMUSE00000185831","Evc",9
"Evc",0,2,"ENSMUST00000114148","5",37318163,37318311,149,"-","ENSMUSE00000185829","Evc",10
"Evc",0,2,"ENSMUST00000114148","5",37316325,37316423,99,"-","ENSMUSE00001302333","Evc",11
"Evc",0,2,"ENSMUST00000114148","5",37314359,37314571,213,"-","ENSMUSE00000185823","Evc",12
"Evc",0,2,"ENSMUST00000114148","5",37313269,37313538,270,"-","ENSMUSE00000698290","Evc",13
"Evc",0,3,"ENSMUST00000114154","5",37333351,37333566,216,"-","ENSMUSE00000698321","Evc",1
"Evc",0,3,"ENSMUST00000114154","5",37332892,37333017,126,"-","ENSMUSE00001274216","Evc",2
"Evc",0,3,"ENSMUST00000114154","5",37328462,37328545,84,"-","ENSMUSE00001282524","Evc",3
"Evc",0,3,"ENSMUST00000114154","5",37326338,37326585,248,"-","ENSMUSE00001261288","Evc",4
"Evc",0,3,"ENSMUST00000114154","5",37324837,37324921,85,"-","ENSMUSE00001221788","Evc",5
"Evc",0,3,"ENSMUST00000114154","5",37323699,37323797,99,"-","ENSMUSE00001308665","Evc",6
"Evc",0,3,"ENSMUST00000114154","5",37322050,37322187,138,"-","ENSMUSE00001290441","Evc",7
"Evc",0,3,"ENSMUST00000114154","5",37320236,37320394,159,"-","ENSMUSE00000185821","Evc",8
"Evc",0,3,"ENSMUST00000114154","5",37318889,37319105,217,"-","ENSMUSE00000185831","Evc",9
"Evc",0,3,"ENSMUST00000114154","5",37318163,37318311,149,"-","ENSMUSE00000185829","Evc",10
"Evc",0,3,"ENSMUST00000114154","5",37316325,37316423,99,"-","ENSMUSE00001302333","Evc",11
"Evc",0,3,"ENSMUST00000114154","5",37314359,37314571,213,"-","ENSMUSE00000185823","Evc",12
"Evc",0,3,"ENSMUST00000114154","5",37313429,37313538,110,"-","ENSMUSE00000185827","Evc",13
"Evc",0,3,"ENSMUST00000114154","5",37311532,37311742,211,"-","ENSMUSE00000185819","Evc",14
"Evc",0,3,"ENSMUST00000114154","5",37310161,37310367,207,"-","ENSMUSE00001242818","Evc",15
"Evc",0,3,"ENSMUST00000114154","5",37309032,37309176,145,"-","ENSMUSE00001246888","Evc",16
"Evc",0,3,"ENSMUST00000114154","5",37307213,37307324,112,"-","ENSMUSE00001287084","Evc",17
"Evc",0,3,"ENSMUST00000114154","5",37303185,37303311,127,"-","ENSMUSE00001275735","Evc",18
"Evc",0,3,"ENSMUST00000114154","5",37301558,37301651,94,"-","ENSMUSE00001240126","Evc",19
"Evc",0,3,"ENSMUST00000114154","5",37300735,37300923,189,"-","ENSMUSE00000698312","Evc",20
"Evc",0,3,"ENSMUST00000114154","5",37297127,37297236,110,"-","ENSMUSE00000698311","Evc",21
"Evc",0,3,"ENSMUST00000114154","5",37289098,37289654,557,"-","ENSMUSE00000698310","Evc",22
"Evc",0,4,"ENSMUST00000124426","5",37318163,37318491,329,"-","ENSMUSE00000790175","Evc",1
"Evc",0,4,"ENSMUST00000124426","5",37316216,37316423,208,"-","ENSMUSE00000784561","Evc",2
"Evc",0,5,"ENSMUST00000133376","5",37336635,37336878,244,"-","ENSMUSE00000441508","Evc",1
"Evc",0,5,"ENSMUST00000133376","5",37332892,37333017,126,"-","ENSMUSE00001274216","Evc",2
"Evc",0,5,"ENSMUST00000133376","5",37328462,37328545,84,"-","ENSMUSE00001282524","Evc",3
"Evc",0,5,"ENSMUST00000133376","5",37326338,37326585,248,"-","ENSMUSE00001291018","Evc",4
"Evc",0,5,"ENSMUST00000133376","5",37324837,37324921,85,"-","ENSMUSE00001252240","Evc",5
"Evc",0,5,"ENSMUST00000133376","5",37323699,37323797,99,"-","ENSMUSE00001282831","Evc",6
"Evc",0,5,"ENSMUST00000133376","5",37322050,37322187,138,"-","ENSMUSE00001304646","Evc",7
"Evc",0,5,"ENSMUST00000133376","5",37319191,37320394,1204,"-","ENSMUSE00000807966","Evc",8
"Evc",0,6,"ENSMUST00000139550","5",37301558,37301613,56,"-","ENSMUSE00000826562","Evc",1
"Evc",0,6,"ENSMUST00000139550","5",37300484,37300923,440,"-","ENSMUSE00000807408","Evc",2
"Evc",0,7,"ENSMUST00000146568","5",37307213,37307229,17,"-","ENSMUSE00001055991","Evc",1
"Evc",0,7,"ENSMUST00000146568","5",37303185,37303311,127,"-","ENSMUSE00001275735","Evc",2
"Evc",0,7,"ENSMUST00000146568","5",37301558,37301651,94,"-","ENSMUSE00001240126","Evc",3
"Evc",0,7,"ENSMUST00000146568","5",37300812,37300923,112,"-","ENSMUSE00001286904","Evc",4
"Evc",0,7,"ENSMUST00000146568","5",37299722,37300461,740,"-","ENSMUSE00000789142","Evc",5
"Evc",0,8,"ENSMUST00000149890","5",37311532,37312364,833,"-","ENSMUSE00000817080","Evc",1
"Evc",0,8,"ENSMUST00000149890","5",37310161,37310367,207,"-","ENSMUSE00001230597","Evc",2
"Evc",0,8,"ENSMUST00000149890","5",37309032,37309176,145,"-","ENSMUSE00001236461","Evc",3
"Evc",0,8,"ENSMUST00000149890","5",37307213,37307324,112,"-","ENSMUSE00001220510","Evc",4
"Evc",0,8,"ENSMUST00000149890","5",37303185,37303311,127,"-","ENSMUSE00001310331","Evc",5
"Evc",0,8,"ENSMUST00000149890","5",37301558,37301651,94,"-","ENSMUSE00001278523","Evc",6
"Evc",0,8,"ENSMUST00000149890","5",37300812,37300923,112,"-","ENSMUSE00001235155","Evc",7
"Evc",0,8,"ENSMUST00000149890","5",37300439,37300500,62,"-","ENSMUSE00000803953","Evc",8
"Evc",0,9,"ENSMUST00000154885","5",37318163,37318372,210,"-","ENSMUSE00000807524","Evc",1
"Evc",0,9,"ENSMUST00000154885","5",37316325,37316423,99,"-","ENSMUSE00001214537","Evc",2
"Evc",0,9,"ENSMUST00000154885","5",37314762,37314827,66,"-","ENSMUSE00000722850","Evc",3
"Evc",0,9,"ENSMUST00000154885","5",37314565,37314571,7,"-","ENSMUSE00001006830","Evc",4
"Fgf10",0,1,"ENSMUST00000022246","13",118714699,118715711,1013,"+","ENSMUSE00000389351","Fgf10",1
"Fgf10",0,1,"ENSMUST00000022246","13",118781506,118781609,104,"+","ENSMUSE00001229843","Fgf10",2
"Fgf10",0,1,"ENSMUST00000022246","13",118789119,118792115,2997,"+","ENSMUSE00000354860","Fgf10",3
"Fgf10",0,2,"ENSMUST00000128103","13",118669791,118669955,165,"+","ENSMUSE00000766606","Fgf10",1
"Fgf10",0,2,"ENSMUST00000128103","13",118681275,118681409,135,"+","ENSMUSE00000814113","Fgf10",2
"Fgf10",0,2,"ENSMUST00000128103","13",118703195,118703259,65,"+","ENSMUSE00000841877","Fgf10",3
"Fgf10",0,2,"ENSMUST00000128103","13",118781506,118781609,104,"+","ENSMUSE00001205457","Fgf10",4
"Fgf10",0,2,"ENSMUST00000128103","13",118789119,118789334,216,"+","ENSMUSE00000831308","Fgf10",5
"Fgf10",0,3,"ENSMUST00000146674","13",118669824,118669955,132,"+","ENSMUSE00000738479","Fgf10",1
"Fgf10",0,3,"ENSMUST00000146674","13",118703195,118703259,65,"+","ENSMUSE00000841877","Fgf10",2
"Fgf10",0,3,"ENSMUST00000146674","13",118780140,118780261,122,"+","ENSMUSE00000743826","Fgf10",3
"Fgf10",0,3,"ENSMUST00000146674","13",118781506,118781577,72,"+","ENSMUSE00000767799","Fgf10",4
"Fgf20",0,1,"ENSMUST00000034014","8",40286422,40286953,532,"-","ENSMUSE00000397109","Fgf20",1
"Fgf20",0,1,"ENSMUST00000034014","8",40281111,40281214,104,"-","ENSMUSE00000582475","Fgf20",2
"Fgf20",0,1,"ENSMUST00000034014","8",40279166,40280005,840,"-","ENSMUSE00000211089","Fgf20",3
"Fgf20",0,2,"ENSMUST00000118639","8",40308130,40308331,202,"-","ENSMUSE00000719528","Fgf20",1
"Fgf20",0,2,"ENSMUST00000118639","8",40281111,40281214,104,"-","ENSMUSE00000582475","Fgf20",2
"Fgf20",0,2,"ENSMUST00000118639","8",40279725,40280005,281,"-","ENSMUSE00000714006","Fgf20",3
"Fgf3",0,1,"ENSMUST00000105898","7",144838595,144838927,333,"+","ENSMUSE00000352215","Fgf3",1
"Fgf3",0,1,"ENSMUST00000105898","7",144840671,144840774,104,"+","ENSMUSE00000205977","Fgf3",2
"Fgf3",0,1,"ENSMUST00000105898","7",144842575,144844436,1862,"+","ENSMUSE00000631576","Fgf3",3
"Fgf3",0,2,"ENSMUST00000155320","7",144838083,144838109,27,"+","ENSMUSE00000726851","Fgf3",1
"Fgf3",0,2,"ENSMUST00000155320","7",144838605,144838927,323,"+","ENSMUSE00000714761","Fgf3",2
"Fgf3",0,2,"ENSMUST00000155320","7",144840671,144840774,104,"+","ENSMUSE00000205977","Fgf3",3
"Fgf3",0,2,"ENSMUST00000155320","7",144842575,144842719,145,"+","ENSMUSE00000819069","Fgf3",4
"Foxi3",0,1,"ENSMUST00000069634","6",70956606,70957200,595,"+","ENSMUSE00000560024","Foxi3",1
"Foxi3",0,1,"ENSMUST00000069634","6",70960456,70961066,611,"+","ENSMUSE00000879211","Foxi3",2
"Foxi3",0,2,"ENSMUST00000163089","6",70956531,70957200,670,"+","ENSMUSE00000853065","Foxi3",1
"Foxi3",0,2,"ENSMUST00000163089","6",70960456,70961063,608,"+","ENSMUSE00000905845","Foxi3",2
"Fst",0,1,"ENSMUST00000022287","13",114458502,114458730,229,"-","ENSMUSE00000404686","Fst",1
"Fst",0,1,"ENSMUST00000022287","13",114456363,114456554,192,"-","ENSMUSE00000120638","Fst",2
"Fst",0,1,"ENSMUST00000022287","13",114455684,114455902,219,"-","ENSMUSE00000120637","Fst",3
"Fst",0,1,"ENSMUST00000022287","13",114455121,114455345,225,"-","ENSMUSE00000120634","Fst",4
"Fst",0,1,"ENSMUST00000022287","13",114454280,114454507,228,"-","ENSMUSE00000120635","Fst",5
"Fst",0,1,"ENSMUST00000022287","13",114452262,114453505,1244,"-","ENSMUSE00000348490","Fst",6
"Gas1",0,1,"ENSMUST00000065086","13",60174405,60177365,2961,"-","ENSMUSE00000433863","Gas1",1
"Jag2",0,1,"ENSMUST00000075827","12",112929419,112929495,77,"-","ENSMUSE00000306092","Jag2",1
"Jag2",0,1,"ENSMUST00000075827","12",112928882,112929232,351,"-","ENSMUSE00000500363","Jag2",2
"Jag2",0,1,"ENSMUST00000075827","12",112922000,112922057,58,"-","ENSMUSE00000115109","Jag2",3
"Jag2",0,1,"ENSMUST00000075827","12",112920231,112920482,252,"-","ENSMUSE00000115088","Jag2",4
"Jag2",0,1,"ENSMUST00000075827","12",112920072,112920132,61,"-","ENSMUSE00000115111","Jag2",5
"Jag2",0,1,"ENSMUST00000075827","12",112916809,112916939,131,"-","ENSMUSE00000528958","Jag2",6
"Jag2",0,1,"ENSMUST00000075827","12",112916604,112916723,120,"-","ENSMUSE00000115083","Jag2",7
"Jag2",0,1,"ENSMUST00000075827","12",112916334,112916447,114,"-","ENSMUSE00000115085","Jag2",8
"Jag2",0,1,"ENSMUST00000075827","12",112915880,112915993,114,"-","ENSMUSE00000115105","Jag2",9
